left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
brand,brand,cammarkt.com//103//brand,www.ebay.com//42401//brand,nikon,nikon,1
brand,brand,www.ebay.com//60508//brand,www.ebay.com//43571//brand,canon,nikon,1
brand,brand,www.ebay.com//59869//brand,www.shopmania.in//916//product name,nikon,panasonic lumix dmc-f5 panasonic lumix dmc-f5,1
brand,brand,www.ebay.com//53323//brand,www.ebay.com//42644//brand,sony,canon,1
brand,brand,www.ebay.com//53943//brand,www.ebay.com//41955//brand,canon,nikon,1
brand,brand,www.ebay.com//56572//brand,www.ebay.com//46594//brand,nikon,canon,1
brand,brand,www.ebay.com//43061//brand,www.ebay.com//54843//brand,nikon,olympus,1
brand,brand,www.ebay.com//46580//brand,www.ebay.com//53405//brand,canon,nikon,1
brand,brand,www.ebay.com//24237//brand,www.shopmania.in//1308//brand,canon,fujifilm,1
brand,brand,www.ebay.com//58666//brand,www.flipkart.com//2176//brand,nikon,canon,1
brand,brand,www.ebay.com//44556//brand,www.ebay.com//55542//brand,sony,nikon,1
brand,brand,www.camerafarm.com.au//737//brand,www.ebay.com//54086//brand,nikon web site,nikon,1
brand,brand,www.ebay.com//54199//brand,www.ebay.com//48590//brand,nikon,nikon,1
brand,brand,cammarkt.com//73//brand,www.ebay.com//56901//brand,nikon,nikon,1
brand,brand,www.ebay.com//48009//brand,www.gosale.com//943//manufacturer,canon,bvi,1
brand,brand,www.ebay.com//24416//brand,www.ebay.com//45676//brand,nikon,nikon,1
brand,brand,www.ebay.com//24399//brand,www.shopmania.in//1167//brand,sony,nikon,1
brand,brand,www.ebay.com//53085//brand,www.ebay.com//59529//brand,canon,nikon,1
brand,brand,www.ebay.com//53405//brand,www.shopmania.in//1677//product name,nikon,nikon d3300 kit 18-55mm + 55-200mm,1
brand,brand,www.ebay.com//43306//brand,www.ebay.com//52948//brand,nikon,sony,1
brand,brand,www.ebay.com//58704//brand,www.ebay.com//57071//brand,canon,nikon,1
brand,brand,www.ebay.com//43326//brand,www.shopmania.in//916//brand,sony,panasonic,1
brand,brand,www.ebay.com//46040//brand,www.ebay.com//53140//brand,nikon,canon,1
brand,brand,www.ebay.com//43428//brand,www.shopmania.in//1066//product name,sony,nikon d5100 kit 18-55mm,1
brand,brand,www.pricedekho.com//1242//brand,www.ebay.com//45375//brand,nikon,nikon,1
brand,brand,www.ebay.com//58319//brand,www.shopmania.in//1069//brand,canon,nikon,1
brand,brand,www.ebay.com//52948//brand,www.shopmania.in//1527//brand,sony,fujifilm,1
brand,brand,www.camerafarm.com.au//769//brand,www.pricedekho.com//752//brand,nikon web site,,1
brand,brand,www.price-hunt.com//749//brand,www.ebay.com//47923//brand,nikon,nikon,1
brand,brand,www.ebay.com//24531//brand,www.ebay.com//48713//brand,nikon,"nikon
type:
digital slr nikon",1
brand,brand,www.ebay.com//54391//brand,www.ebay.com//60549//brand,nikon,nikon,1
brand,brand,www.ebay.com//42598//brand,www.gosale.com//1001//manufacturer,sony,fuji photo film,1
brand,brand,www.ebay.com//42714//brand,www.ebay.com//58017//brand,nikon,nikon,1
brand,brand,www.pricedekho.com//988//brand,www.ebay.com//46467//brand,,nikon,1
brand,brand,www.ebay.com//56062//brand,www.shopmania.in//640//brand,nikon,nikon,1
brand,brand,www.ebay.com//60789//brand,www.ebay.com//55352//brand,fujifilm,fujifilm,1
brand,brand,www.ebay.com//56439//brand,www.gosale.com//1182//manufacturer,nikon,canon,1
brand,brand,www.ebay.com//44777//brand,www.ebay.com//43846//brand,sony,sony,1
brand,brand,www.ebay.com//55492//brand,www.shopmania.in//1352//product name,canon,canon a2400 is,1
brand,brand,www.ebay.com//60580//brand,www.ebay.com//60477//brand,nikon,nikon,1
brand,brand,www.shopmania.in//965//product name,www.gosale.com//544//manufacturer,nikon 1 j3 kit 10-30mm + 30-110mm,olympus,1
brand,brand,www.ebay.com//43789//brand,www.ebay.com//47988//brand,nikon,canon,1
brand,brand,www.ebay.com//56137//brand,www.gosale.com//450//manufacturer,nikon,sony,1
brand,brand,www.ebay.com//24126//brand,www.ebay.com//48956//brand,nikon,nikon,1
brand,brand,www.ebay.com//47739//brand,www.ebay.com//54711//brand,nikon,olympus,1
brand,brand,www.ebay.com//56566//brand,www.ebay.com//56394//brand,nikon,canon,1
brand,brand,www.ebay.com//25102//brand,www.ebay.com//53609//brand,nikon,nikon,1
brand,brand,www.ebay.com//43863//brand,www.ebay.com//47469//brand,fujifilm,nikon,1
brand,brand,www.ebay.com//45948//brand,www.shopmania.in//1442//product name,nikon,canon powershot g1x,1
brand,brand,www.pricedekho.com//762//brand,www.ebay.com//57185//brand,fujifilm,canon,1
brand,brand,www.ebay.com//59569//brand,www.shopmania.in//1188//product name,sony,nikon 1 j2,1
brand,brand,www.ebay.com//45749//brand,www.ebay.com//24164//brand,nikon,panasonic,1
brand,brand,www.camerafarm.com.au//811//brand,www.ebay.com//56944//brand,nikon web site,canon,1
brand,brand,www.ebay.com//44873//brand,www.ebay.com//42664//brand,nikon,canon,1
brand,brand,www.ebay.com//43902//brand,www.ukdigitalcameras.co.uk//221//brand,sony,fuji,1
brand,brand,www.ebay.com//43692//brand,www.gosale.com//1416//manufacturer,canon,canon,1
brand,brand,www.price-hunt.com//9646//brand,www.ebay.com//24531//brand,nikon,nikon,1
brand,brand,www.ebay.com//52712//brand,www.ebay.com//59765//brand,nikon,canon,1
brand,brand,www.ebay.com//56076//brand,www.ebay.com//56206//brand,canon,nikon,1
brand,brand,www.ebay.com//44030//brand,www.shopmania.in//859//brand,nikon,fujifilm,1
brand,brand,www.ebay.com//46064//brand,www.ebay.com//59499//brand,nikon,nikon,1
brand,brand,www.ebay.com//24679//brand,www.gosale.com//849//manufacturer,nikon,nikon,1
brand,brand,www.price-hunt.com//9817//brand,www.ebay.com//41945//brand,nikon,nikon,1
brand,brand,www.ebay.com//44784//brand,www.ebay.com//59265//brand,nikon,nikon,1
brand,brand,www.ebay.com//54662//brand,www.ebay.com//44526//brand,nikon,nikon,1
brand,brand,www.ebay.com//53609//brand,www.ebay.com//47056//brand,nikon,nikon,1
brand,brand,www.ebay.com//56747//brand,www.ebay.com//43991//brand,fujifilm,canon,1
brand,brand,www.ebay.com//53667//brand,www.ebay.com//60328//brand,nikon,sony,1
brand,brand,www.ebay.com//45420//brand,www.ebay.com//55305//brand,nikon,nikon,1
brand,brand,www.ebay.com//58036//brand,www.ebay.com//47590//brand,nikon,nikon,1
brand,brand,www.ebay.com//55768//brand,www.ebay.com//44280//brand,nikon,nikon,1
brand,brand,www.ebay.com//46089//brand,www.ebay.com//44553//brand,fujifilm,nikon,1
brand,brand,www.ebay.com//44187//brand,www.ebay.com//58731//brand,nikon,nikon,1
brand,brand,www.price-hunt.com//9570//brand,www.ebay.com//42039//brand,nikon,nikon,1
brand,brand,www.ebay.com//44928//brand,www.shopmania.in//1291//brand,sony,samsung,1
brand,brand,www.ebay.com//47322//brand,www.ebay.com//47099//brand,canon,nikon,1
brand,brand,www.ebay.com//44746//brand,www.ukdigitalcameras.co.uk//282//brand,nikon,canon,1
brand,brand,www.ebay.com//45013//brand,www.ebay.com//45550//brand,nikon,nikon,1
brand,brand,www.ebay.com//56624//brand,www.ukdigitalcameras.co.uk//152//brand,nikon,sony,1
brand,brand,www.ebay.com//45022//brand,www.shopmania.in//634//brand,nikon,fujifilm,1
brand,brand,www.ebay.com//43902//brand,www.ebay.com//45447//brand,sony,fujifilm,1
brand,brand,www.ebay.com//59573//brand,www.ebay.com//24203//brand,canon,nikon,1
brand,brand,www.ebay.com//52786//brand,www.ebay.com//43628//brand,nikon,sony,1
brand,brand,www.pricedekho.com//1054//brand,www.ebay.com//46778//brand,,nikon,1
brand,brand,www.gosale.com//1008//manufacturer,www.gosale.com//1312//manufacturer,nikon,nikon,1
brand,brand,www.ebay.com//60169//brand,www.gosale.com//630//manufacturer,nikon,sony,1
brand,brand,www.ebay.com//57185//brand,www.ebay.com//24679//brand,canon,nikon,1
brand,brand,www.ebay.com//42607//brand,www.shopmania.in//1188//brand,nikon,nikon,1
brand,brand,buy.net//6511//brand name,www.ebay.com//43079//brand,fujifilm,nikon,1
brand,brand,www.ebay.com//44556//brand,www.shopmania.in//714//product name,sony,sony dsc-qx10,1
brand,brand,www.ebay.com//59869//brand,www.ebay.com//53642//brand,nikon,olympus,1
brand,brand,www.ebay.com//47853//brand,www.ebay.com//48292//brand,nikon,canon,1
brand,brand,www.ebay.com//43546//brand,www.ebay.com//55879//brand,fujifilm,nikon,1
brand,brand,www.ebay.com//57506//brand,www.gosale.com//1427//manufacturer,canon,sony,1
brand,brand,www.ebay.com//54314//brand,www.shopmania.in//1284//product name,nikon,nikon d7000 body,1
brand,brand,www.ebay.com//24971//brand,www.gosale.com//439//manufacturer,canon,canon,1
brand,brand,www.ebay.com//58036//brand,www.ebay.com//44383//brand,nikon,canon,1
brand,brand,www.ebay.com//54721//brand,www.ebay.com//48124//brand,nikon,canon,1
brand,brand,www.shopmania.in//1700//brand,www.gosale.com//1439//manufacturer,nikon,nikon,1
brand,brand,www.ebay.com//47139//brand,www.ebay.com//59544//brand,nikon,nikon,1
brand,brand,www.ebay.com//54611//brand,www.ebay.com//42572//brand,nikon,sony,1
brand,brand,www.ebay.com//59062//brand,www.ebay.com//60580//brand,nikon,nikon,1
brand,brand,www.ebay.com//59390//brand,www.ebay.com//45265//brand,nikon,sony,1
brand,brand,www.ebay.com//59569//brand,www.ebay.com//59265//brand,sony,nikon,1
brand,brand,www.ebay.com//44030//brand,www.ebay.com//59583//brand,nikon,nikon,1
brand,brand,www.ebay.com//43902//brand,www.ebay.com//47509//brand,sony,nikon,1
brand,brand,www.ebay.com//52928//brand,www.ebay.com//58449//brand,nikon,canon,1
brand,brand,www.ebay.com//55030//brand,www.shopmania.in//1066//product name,nikon,nikon d5100 kit 18-55mm,1
brand,brand,www.ebay.com//46441//brand,www.shopmania.in//1102//product name,nikon,nikon coolpix p530,1
brand,brand,buy.net//5381//brand name,www.shopmania.in//984//brand,nikon,nikon,1
brand,brand,www.ebay.com//56451//brand,www.shopmania.in//1646//brand,nikon,nikon,1
brand,brand,www.ebay.com//43628//brand,www.ebay.com//57284//brand,sony,olympus,1
brand,brand,www.ebay.com//60530//brand,www.ebay.com//43953//brand,nikon,nikon,1
brand,brand,www.camerafarm.com.au//834//brand,www.ebay.com//47379//brand,nikon web site,canon,1
brand,brand,www.shopmania.in//1383//product name,www.gosale.com//806//manufacturer,nikon coolpix s9700,sony,1
brand,brand,www.ebay.com//54173//brand,www.ebay.com//43684//brand,nikon,nikon,1
brand,brand,www.ebay.com//43506//brand,www.shopmania.in//1549//product name,canon,canon eos 60d kit 18-200mm,1
brand,brand,www.ebay.com//43538//brand,www.ebay.com//48984//brand,nikon,nikon,1
brand,brand,www.ebay.com//59819//brand,www.ebay.com//54186//brand,canon,sony,1
brand,brand,www.ebay.com//44274//brand,www.shopmania.in//1311//brand,canon,canon,1
brand,brand,cammarkt.com//50//brand,www.ebay.com//56923//brand,canon,nikon,1
brand,brand,www.price-hunt.com//940//brand,www.price-hunt.com//9873//brand,nikon,fujifilm,1
brand,brand,cammarkt.com//392//brand,www.shopmania.in//1021//product name,nikon,fujifilm x-e1 kit 18-55mm,1
brand,brand,www.ebay.com//59457//brand,www.gosale.com//858//manufacturer,nikon,fuji photo film,1
brand,brand,buy.net//5381//brand name,www.ebay.com//48313//brand,nikon,sony,1
brand,brand,www.ebay.com//56343//brand,www.gosale.com//838//manufacturer,nikon,butterflyphoto,1
brand,brand,www.ebay.com//57873//brand,www.ebay.com//59970//brand,sony,olympus,1
brand,brand,www.ebay.com//53156//brand,www.ebay.com//46468//brand,nikon,nikon,1
brand,brand,www.ebay.com//60872//brand,www.shopmania.in//1527//brand,canon,fujifilm,1
brand,brand,buy.net//5946//brand name,www.ebay.com//43484//brand,nikon,nikon,1
brand,brand,www.shopmania.in//1065//brand,www.gosale.com//1296//manufacturer,canon,nikon,1
brand,brand,www.price-hunt.com//9545//brand,www.shopmania.in//1686//brand,canon,nikon,1
brand,brand,www.ebay.com//24924//brand,www.gosale.com//858//manufacturer,fujifilm,fuji photo film,1
brand,brand,www.ebay.com//55644//brand,www.shopmania.in//1693//product name,canon,nikon d610 + 24-85mm,1
brand,brand,www.ebay.com//54662//brand,www.ebay.com//55132//brand,nikon,nikon,1
brand,brand,www.ebay.com//57198//brand,www.ebay.com//59627//brand,nikon,olympus,1
brand,brand,www.ebay.com//46506//brand,www.ebay.com//48328//brand,nikon,canon,1
brand,brand,cammarkt.com//204//brand,www.ebay.com//44274//brand,sony sony,canon,1
brand,brand,www.ebay.com//58449//brand,www.shopmania.in//1646//brand,canon,nikon,1
brand,brand,www.ebay.com//59499//brand,www.shopmania.in//1189//product name,nikon,canon powershot sx120 is canon powershot sx120 is,1
brand,brand,www.ebay.com//53943//brand,www.ebay.com//57012//brand,canon,canon,1
brand,brand,www.ebay.com//46096//brand,www.ebay.com//54041//brand,nikon,nikon,1
brand,brand,www.ebay.com//58255//brand,www.gosale.com//1489//manufacturer,panasonic,fuji photo film,1
brand,brand,www.ebay.com//60079//brand,www.ebay.com//56499//brand,fujifilm,nikon,1
brand,brand,www.camerafarm.com.au//785//brand,www.ilgs.net//134//manufacturer,nikon web site,canon,1
brand,brand,www.ebay.com//46722//brand,www.ukdigitalcameras.co.uk//246//brand,sony,fuji,1
brand,brand,www.ebay.com//60092//brand,www.ebay.com//55080//brand,olympus,nikon,1
brand,brand,www.ebay.com//47672//brand,www.gosale.com//1461//manufacturer,nikon,butterflyphoto,1
brand,brand,www.ebay.com//53204//brand,www.ebay.com//54168//brand,fujifilm,sony,1
brand,brand,www.price-hunt.com//9788//brand,www.price-hunt.com//903//brand,sony,sony,1
brand,brand,cammarkt.com//4//brand,www.ebay.com//48465//brand,nikon,canon,1
brand,brand,www.ebay.com//46500//brand,www.shopmania.in//974//brand,nikon,sony,1
brand,brand,www.ebay.com//54339//brand,www.ebay.com//60601//brand,canon,nikon,1
brand,brand,www.ebay.com//58187//brand,www.ebay.com//55929//brand,nikon,canon,1
brand,brand,www.ebay.com//54797//brand,www.ebay.com//46742//brand,nikon,nikon,1
brand,brand,www.ebay.com//54797//brand,www.ebay.com//44457//brand,nikon,nikon,1
brand,brand,www.ebay.com//46771//brand,www.ebay.com//44355//brand,nikon,nikon,1
brand,brand,www.ebay.com//58900//brand,www.shopmania.in//1646//product name,canon,nikon d800 body,1
brand,brand,www.ebay.com//44412//brand,www.ebay.com//42005//brand,nikon,canon,1
brand,brand,www.ebay.com//42985//brand,www.ebay.com//42654//brand,nikon,nikon,1
brand,brand,www.ebay.com//43856//brand,www.ukdigitalcameras.co.uk//228//brand,nikon,nikon,1
brand,brand,cammarkt.com//29//manufacturer,www.shopmania.in//1376//brand,canon,nikon,1
brand,brand,www.ebay.com//58622//brand,www.shopmania.in//1478//product name,sony,nikon 1 v1 kit 10-30mm + 30-110mm,1
brand,brand,www.ebay.com//55507//brand,www.ebay.com//58818//brand,nikon,nikon,1
camera_depth,camera_depth,buy.net//6078//depth,www.shopmania.in//1013//depth,1 in,44 mm,1
camera_depth,camera_depth,buy.net//6753//depth,www.shopmania.in//1686//depth,1.08 in,77 mm,1
